"","logFC.genotypeD2","logFC.genotypeD6","logCPM","LR","PValue","FDR"
"oases3_k25_Locus_13545_Transcript_5_1",1.2961693795205,-3.43381481957749,4.0958477424882,16.1645429861214,0.000308968418107848,0.00797943577272473
"oases6_k43_Locus_2539_Transcript_22_1",-1.61506310173332,1.57919012067688,3.60562265050872,16.1601690305442,0.000309644864592743,0.00799127805714966
"oases3_k25_Locus_3361_Transcript_3_1",-2.41938244467876,-5.25462253764795,1.85812354349647,16.1547359102788,0.000310487177065427,0.00800738132526048
"oases2_k43_Locus_42010_Transcript_1_1",6.66403338960055,5.17277357403682,1.55443376366112,16.1420231822069,0.000312467032265483,0.00805277826723264
"oases2_CL903Contig1_1",-2.20726043223617,-6.74596406857031,1.06959587624131,16.1387452130853,0.000312979580821968,0.00806032315132306
"oases3_k31_Locus_2459_Transcript_13_2",-3.85439774058822,-0.566993491552384,5.9100222678942,16.1235769369834,0.00031536228512834,0.00810763175761411
"oases2_k43_Locus_1248_Transcript_2_1",3.22412517493572,-1.42005978001568,3.29037119621815,16.1234120402196,0.000315388287310363,0.00810763175761411
"oases3_k49_Locus_17496_Transcript_6_1",-6.93452058424915,-0.391314079662424,2.17109028518497,16.1228318391539,0.000315479794893119,0.00810763175761411
"oases3_k49_Locus_48588_Transcript_1_1",-0.0368247917632994,-5.08598108464107,2.4197664494598,16.1210539521925,0.000315760363286328,0.00810915952576996
"oases6_k49_Locus_16945_Transcript_5_1",-3.74824980629791,-2.78850158932286,4.40562017964211,16.115087902654,0.000316703690555953,0.00812769380249017
"oases2_k25_Locus_7541_Transcript_1_1",4.54525761780146,0.0404577975956451,2.64606094712399,16.1121592807798,0.000317167782938708,0.00813391196063724
"oases2_k25_Locus_59453_Transcript_1_1",5.41004135934278,5.91589683138346,2.2358898975618,16.1040065729738,0.000318463309787618,0.00816142904251664
"oases3_k25_Locus_28954_Transcript_3_1",-0.170055493907251,-5.54743249854412,1.50749921104184,16.0990204810089,0.000319258243954618,0.0081760876959132
"oases6_k25_Locus_23418_Transcript_6_1",-1.76837505957571,2.71383492118386,2.04088479051945,16.094716460156,0.00031994603082117,0.00818798380202706
"oases6_k49_Locus_2128_Transcript_10_2",-0.194620968532332,3.32871934513166,1.84291272040342,16.0863704657768,0.00032128395434261,0.00821648985886089
"oases6_k49_Locus_4267_Transcript_10_2",-2.28136270051445,2.29983461378386,2.58411306820201,16.0757525867125,0.000322994167120141,0.00825447044654839
"oases6_k43_Locus_6936_Transcript_1_1",-4.6853294621945,0.54832093772902,2.16524772666855,16.0662589813644,0.000324531001335036,0.00828797034259036
"oases2_k25_Locus_19947_Transcript_2_1",1.55542301976558,-2.81460949456686,8.2134596031364,16.0534802732677,0.000326611183234804,0.0083352901341475
"oases2_k25_Locus_55578_Transcript_1_1",-0.493920204569901,3.99691420775151,2.23139538173486,16.0427661938087,0.000328365547222732,0.00836962899976145
"oases6_k49_Locus_5871_Transcript_7_1",0.59300524435092,3.57516340345048,2.69098986339716,16.0424761640759,0.000328413168561523,0.00836962899976145
"oases3_k25_Locus_5330_Transcript_3_1",0.0763654015664296,-3.1389163659965,3.67064553122104,16.0360236756507,0.000329474420654618,0.00838869968667122
"oases3_k31_Locus_22020_Transcript_5_1",-3.93630943344338,0.215936204786351,1.76712641723338,16.0351464533769,0.000329618963501574,0.00838869968667122
"oases2_k25_Locus_28531_Transcript_1_1",5.23305888361367,3.23981129637798,2.24389068965814,16.005546297937,0.000334533628783811,0.00850787223882712
"oases6_k31_Locus_7840_Transcript_8_2",-0.543288420149862,4.21571568340302,1.29229499127169,16.000880673991,0.000335314943814612,0.00851893118515679
"oases3_k31_Locus_10642_Transcript_1_1",2.28736822424159,-2.16412899453185,2.12213744377644,16.0001762855449,0.000335433060599526,0.00851893118515679
"oases6_k37_Locus_1263_Transcript_65_1",-0.477495437057182,3.51009152166735,2.22526193684207,15.9922678903658,0.000336762055020829,0.00854676459777085
"oases6_k49_Locus_1100_Transcript_8_1",-0.714386559439491,3.13521631042234,1.98025476745965,15.9897809949598,0.00033718106147692,0.00855148068294819
"oases3_CL314Contig2_3",-4.00150928153741,-2.28080289004512,2.6857064456804,15.973535012298,0.000339931134604842,0.00861526917716889
"oases3_k49_Locus_5407_Transcript_14_1",-3.92214978361473,-2.91353728314821,1.91343653661799,15.9619252957337,0.000341910124989208,0.00865944061721632
"oases3_k25_Locus_7506_Transcript_6_1",-4.1469344339459,-5.17209425548612,1.99863404831646,15.9587112221301,0.000342460028882527,0.00866738208365005
"oases6_k31_Locus_105_Transcript_8_2",3.18206505559958,4.85981759073359,2.84305598198554,15.9556574214499,0.000342983330630234,0.00867463978220867
"oases6_k49_Locus_7930_Transcript_2_1",1.44809425126638,-0.97659246563537,7.26155006263576,15.9527291746506,0.000343485868349143,0.00868136268088775
"oases6_k43_Locus_38654_Transcript_2_1",0.921561605245642,7.28669892016184,3.0446555148999,15.9494101344926,0.0003440563632875,0.0086897927071918
"oases2_CL10131Contig1_1",1.84142466177125,-1.58542919420996,2.9950964421811,15.9465286607081,0.000344552415237477,0.00869633222574261
"oases2_CL5609Contig1_2",3.62359699206778,-0.743996118519089,2.69332543199554,15.9392050885439,0.000345816405294368,0.00872223179598375
"oases6_k37_Locus_3631_Transcript_15_1",1.90257823816873,6.03267596425259,0.660418090307819,15.9285764201382,0.000347659081205979,0.00876268143303564
"oases6_k49_Locus_8375_Transcript_5_1",-0.806939710880841,4.11532024382798,3.12292128595733,15.9149433121072,0.000350037013556534,0.0088165572789552
"oases6_k49_Locus_42124_Transcript_1_1",0.291716415506581,4.11307013577617,0.556585599433775,15.9109580945974,0.000350735195745248,0.00882807950141761
"oases6_k49_Locus_31759_Transcript_1_2",-4.69029337582148,2.05319925348522,1.26243028274297,15.9075319977563,0.000351336537034675,0.0088371500841376
"oases6_CL1801Contig1_2",0.590147035341267,6.49410842162758,0.719148919327215,15.9038241305344,0.000351988495806833,0.00884748053922139
"oases6_CL2572Contig1_1",-1.95195180586307,2.14364128374605,2.4995205817824,15.8915792532759,0.000354150134267748,0.00889571772191857
"oases3_k49_Locus_3453_Transcript_67_1",-3.29688232784089,-2.31255312798656,2.92866163600722,15.8883237312923,0.000354727075475349,0.00890411090958759
"oases3_k37_Locus_14481_Transcript_6_1",-6.26726035831147,-1.91141689389494,0.870790073364603,15.8799319633863,0.000356218596054431,0.00893543404453089
"oases2_k37_Locus_11773_Transcript_1_1",3.55336225618084,-2.02207194475917,1.48098194371605,15.8550593294198,0.000360676304716233,0.00904106775314997
"oases6_k49_Locus_49990_Transcript_6_1",2.24055540765783,5.51605542511404,1.92999923870678,15.8516337441094,0.000361294597794624,0.00905038031756984
"oases2_CL2957Contig1_1",2.8621626718766,-0.932250495857099,5.33119870596635,15.8446507293865,0.000362558265310959,0.00907583567491387
"oases3_k49_Locus_9066_Transcript_8_1",-1.85889058913317,-5.17114006756315,2.16075574600362,15.8333969590685,0.000364604089444151,0.00912082249125876
"oases3_CL20395Contig1_1",-4.44752785263626,-3.22383652876374,2.61184713657615,15.8300039072587,0.000365223174725542,0.00913008144969993
"oases6_k43_Locus_34337_Transcript_8_1",-0.0124854564113563,4.14326780933505,1.08190583967681,15.8260954814468,0.000365937596405824,0.00914170945026621
"oases6_k25_Locus_12194_Transcript_1_1",-4.97712601734205,1.3348318525806,2.88341764447421,15.7978921841263,0.00037113447598775,0.00926522439611896
"TRINITY_DN40199_c0_g3_i3",2.56984056662433,4.00052477289084,2.25253621101044,15.7863822285252,0.000373276504409132,0.00931236003142593
"oases6_k49_Locus_1911_Transcript_30_1",-1.91720950513789,2.71702398965777,1.55851262019097,15.7829857925771,0.00037391094783736,0.00931707588867879
"oases2_CL3005Contig1_1",4.26387262020785,2.06390145569857,2.23597601714591,15.7826504290756,0.000373973651136672,0.00931707588867879
"oases6_k37_Locus_28783_Transcript_7_1",1.10233756655747,5.53928590671646,1.95330323372512,15.771175528538,0.000376125473445784,0.00936432415999813
"oases2_k37_Locus_13761_Transcript_4_1",2.10501035123626,-3.09763079994554,2.99238960939755,15.7687724509909,0.000376577674399933,0.00936922188145777
"oases2_k49_Locus_24580_Transcript_2_1",3.76970158833458,-1.34686540953222,1.1904588263944,15.7501814025513,0.000380094481251632,0.00945030841419736
"oases6_k49_Locus_24164_Transcript_4_1",2.41904551995556,6.73397384980129,0.73398173220611,15.7444200387265,0.000381190991138607,0.00947114987671147
"oases3_k43_Locus_18015_Transcript_3_1",-0.667336154220201,-3.16221344856372,3.96485045454221,15.7362203608157,0.000382757020854776,0.0095036210059629
"oases6_CL1415Contig1_1",-3.55912204504471,0.855831975984515,1.80325392770091,15.7126072599001,0.000387302843370874,0.00960889965947406
"oases3_k25_Locus_4427_Transcript_5_2",0.0305820968900472,-5.29224106101569,2.76116715267639,15.7114803356854,0.000387521135341045,0.00960889965947406
"oases3_k43_Locus_12263_Transcript_12_2",-5.66210011993119,-5.95630664553591,0.372674556450136,15.6946537530551,0.000390795217132845,0.00967718968629807
"oases3_k31_Locus_34764_Transcript_3_1",-3.3024652595191,-6.41648406514974,1.13096593782252,15.69420034043,0.00039088382291884,0.00967718968629807
"oases6_CL8Contig14_5",-0.393546431843177,2.60739658929504,4.70858637964825,15.6932640082321,0.000391066864316902,0.00967718968629807
"oases3_k31_Locus_6860_Transcript_21_1",-0.515844065481625,-3.79897562251492,7.1628893157185,15.6917178067318,0.000391369315300542,0.00967814356036194
"oases2_k43_Locus_4568_Transcript_3_1",3.83281576462011,-0.225321937762332,3.70067896852469,15.6797096398909,0.000393726197696809,0.00972986580063012
"oases6_k25_Locus_4064_Transcript_8_1",-3.52907135295386,-0.0151326671404288,3.18047339705925,15.6689777868471,0.000395844582007751,0.00977538432340548
"oases2_CL32Contig1_1",-3.02576648589484,-2.90139525459601,3.62450396818782,15.667681400194,0.000396101249000097,0.00977538432340548
"oases6_k49_Locus_21116_Transcript_23_1",1.48694104999258,5.79264874378832,2.56007693649179,15.664896297422,0.000396653224581366,0.009782329541415
"oases6_k31_Locus_47675_Transcript_2_1",-1.43754699534645,3.414728492653,1.16029012860888,15.663570963902,0.000396916160598411,0.009782329541415
"oases3_k25_Locus_3393_Transcript_9_1",0.0961643021673107,-3.9892600559221,3.02912473983743,15.6326282263715,0.000403104746391538,0.0099281802313075
"oases6_k49_Locus_10774_Transcript_1_1",-4.55138689130004,1.71729533517876,1.18321631594164,15.625340971071,0.000404576189058128,0.00995773327605955
"oases6_k31_Locus_32815_Transcript_2_1",-1.51213558547985,4.24991261458591,0.603244813566881,15.6198697392588,0.000405684469339561,0.00997831424821576
"oases3_k49_Locus_7583_Transcript_2_1",-2.84377191557033,-3.64851971007364,3.06627593695553,15.6137641930105,0.000406924824282273,0.00999771514833788
"oases6_CL1416Contig1_1",-1.92833185856059,3.79090580172123,0.366386398480195,15.6133039363707,0.000407018479984415,0.00999771514833788
"oases2_k25_Locus_17337_Transcript_2_2",3.76749928480785,2.74301609315621,2.9811331159107,15.6085871304331,0.000407979526397873,0.0100100656099669
"oases3_k49_Locus_11895_Transcript_4_1",-3.0493154805622,-5.75934337918709,0.952679056461348,15.608157427746,0.000408067190764336,0.0100100656099669
"oases2_k43_Locus_20121_Transcript_1_1",0.888722861093507,-1.62464662872067,5.04175734476933,15.5947692038805,0.000410808001627844,0.0100705627297446
"oases6_k49_Locus_19208_Transcript_4_1",-1.51262919458109,2.17834543760415,2.05484394856094,15.5873727551498,0.000412330074537743,0.0101011227946043
"oases2_k37_Locus_18621_Transcript_2_1",0.190367687639036,-4.47942453332713,3.07659642851227,15.5852886880194,0.000412759960254118,0.0101049038867819
"oases3_k37_Locus_18280_Transcript_1_1",-3.33682724740019,1.8308798770735,3.12698814047058,15.5819601101422,0.0004134474840507,0.0101094166819991
"oases3_k25_Locus_11380_Transcript_2_1",-5.80288198370093,-4.85391231003323,0.886238052403957,15.5817272522383,0.000413495624110344,0.0101094166819991
"oases3_k49_Locus_532_Transcript_1_1",-0.508195439493311,-5.6651278331968,1.57465040238963,15.573232948278,0.000415255537533491,0.0101439955985076
"oases6_k31_Locus_31942_Transcript_1_1",1.89058061583941,5.81406542755356,0.0936519694995743,15.5722331026558,0.000415463185148703,0.0101439955985076
"oases3_k25_Locus_9662_Transcript_6_1",-4.9727004996031,-1.09532788450836,1.83530657772866,15.5597319902025,0.000418068194043509,0.0102008083034981
"oases6_k37_Locus_45367_Transcript_3_1",2.1183587832402,4.20598307634098,2.08607768938735,15.5574493868973,0.000418545608349306,0.0102056669514588
"oases6_k37_Locus_17816_Transcript_2_1",-1.06888578119782,3.58517254988421,1.10896640079688,15.5546513450009,0.000419131572215457,0.0102131642178455
"oases2_k31_Locus_6867_Transcript_1_1",4.26683470715827,0.0391818835547062,2.54895388770628,15.552259589455,0.000419633102171105,0.0102185954554588
"oases6_k25_Locus_18411_Transcript_1_2",2.82241500752273,5.54170824852911,2.68781510722825,15.5404874214148,0.000422110381452793,0.0102720995481209
"oases2_k25_Locus_4747_Transcript_10_2",-1.94528096765841,-5.15554509973915,2.17356069710833,15.5302096166585,0.00042428514866809,0.0103181758999369
"oases3_k43_Locus_17755_Transcript_4_1",-0.385971389898493,-3.68727399776775,3.87231661226141,15.5235961402781,0.000425690470808372,0.0103426504410914
"oases3_k43_Locus_19027_Transcript_3_1",-6.0210112510885,-3.44913409515257,1.20504301633319,15.5228205049548,0.000425855593107955,0.0103426504410914
"oases3_CL21278Contig1_1",-6.07412938304657,-1.95920508098803,3.59082349860497,15.508077881808,0.000429006305545078,0.0104122754753505
"oases2_k43_Locus_29309_Transcript_3_1",5.19385970638194,1.90352818072238,2.26121928424895,15.5018543426372,0.000430343353532352,0.0104378186535
"oases6_k49_Locus_8841_Transcript_3_1",-2.09339065076059,0.647580996426285,5.7176223589468,15.4968978165968,0.000431411180182515,0.0104523127862018
"oases3_k43_Locus_43398_Transcript_1_1",-1.4506168364707,-5.45895036933488,1.73888429551814,15.4964352805424,0.000431510963332959,0.0104523127862018
"oases3_k37_Locus_2525_Transcript_11_3",-2.58757816855518,-5.88676688285474,0.682288058975611,15.4925634204394,0.000432347147510308,0.0104616014802672
"oases3_k49_Locus_4777_Transcript_17_2",-5.12831988407908,-4.95668560724469,0.59278139803617,15.4920184582758,0.000432464969980231,0.0104616014802672
"oases2_k31_Locus_5918_Transcript_1_1",1.34657124022717,-3.91642419153962,1.23629399841663,15.4854991103669,0.000433876964850286,0.0104888397705699
"oases6_k43_Locus_4860_Transcript_6_1",2.8254083909409,7.19919533930654,1.15356258853231,15.4768046222109,0.0004357672396824,0.0105275968253443
"oases6_k49_Locus_22696_Transcript_1_1",1.06727143516601,4.21861663381593,1.2372014056481,15.4685120205918,0.000437577812737409,0.0105643786218032
"oases3_CL2696Contig1_1",-0.576423487221954,-4.07677377450704,1.9349287981977,15.4658132745595,0.000438168666982116,0.0105697154629848
"oases6_k43_Locus_38805_Transcript_1_1",-0.882450182705968,5.51492943978325,0.794973816228522,15.4648703499358,0.000438375295699831,0.0105697154629848
"oases3_CL20758Contig1_1",-5.50011797361986,-6.10980020943609,0.532310492112308,15.4629990868606,0.000438785645389921,0.0105726583267967
"oases2_CL10566Contig1_1",3.52924472235337,3.69765842609533,3.08777416018365,15.4605777671487,0.000439317187249434,0.0105785155666438
"oases2_k43_Locus_8025_Transcript_1_1",5.53361839032295,-0.964500192888395,3.27570540126355,15.4567211903559,0.000440165134764882,0.0105919789942471
"oases3_CL3294Contig1_1",-0.861844986983119,-4.28447704472361,3.92179469790588,15.4490882832009,0.000441848214222559,0.0106255079083173
"oases6_k43_Locus_16638_Transcript_2_1",-0.536543167166457,3.89342522691747,2.35322880166026,15.443872462855,0.000443002018530393,0.0106462732801868
"oases3_k31_Locus_4499_Transcript_10_1",-4.08338041696863,-6.33950632354539,0.655965272858461,15.4254093866291,0.000447110543372629,0.0107379731218758
"oases6_k37_Locus_36431_Transcript_2_1",0.171728656311106,5.89822218413829,0.484067150652126,15.4185931989769,0.000448636937625055,0.0107675801135626
"oases3_k43_Locus_6006_Transcript_1_1",-2.86815088534963,-0.515434380033401,5.08759479406629,15.4123634183873,0.000450036571188793,0.0107941080282581
"oases2_k31_Locus_12799_Transcript_6_1",1.27512946936601,-1.46395152228644,4.77469946181704,15.3955730828652,0.000453830607203705,0.0108779933712297
"oases6_k43_Locus_548_Transcript_12_1",1.90455916793794,4.56459048303063,1.87205401500468,15.3924246665658,0.000454545593665245,0.0108880147331715
"oases2_k49_Locus_26166_Transcript_1_1",4.16165739948515,-1.23163829064079,1.48181004586977,15.3852779837472,0.00045617274571101,0.0109198584226239
"oases6_k31_Locus_13341_Transcript_2_1",-0.281386714149582,2.72174128929016,3.67048978895658,15.3796591359661,0.000457456130262505,0.0109434368330834
"oases6_k31_Locus_4381_Transcript_30_2",-4.86942632521027,-1.07719387007456,2.12931115867754,15.3546324365823,0.000463216403783977,0.0110740125006322
